5qk1/8/p3p1Q1/1p1r2P1/1P4nP/P1pP4/2P3P1/2B4K b - - 0 30,f8g7 g6e6 g7f7 e6g4 d5f5 h1h2 f5f1 g4c8 g8h7 c1e3 f1e1 c8c5
5rk1/bpp2p2/p1p3n1/4pP2/7q/2NP1Q2/PPP4K/R1B3R1 w - - 1 29,f3h3 a7g1 h2g2 h4f2 g2h1 f2e1 c1e3 e1a1 e3g1 g8g7 f5g6 f8h8 h3h8 g7h8
4r1k1/5pp1/nN1P1n1p/Q4P2/8/P3Nq1b/5P1P/R1R3K1 w - - 1 35,b6d5 f6g4 c1c2 g4e3 d5e3 e8e4 a5d8 g8h7 d8a8 e4g4 e3g4 f3a8
6k1/2q1r2p/p2bPrpQ/2p5/2B3R1/1PN4P/P5P1/6K1 b - - 4 33,d6f4 g4f4 c7f4 h6f4 f6f4 c3d5 f4c4 d5e7 g8f8 e7g6 f8g7 b3c4
rnbq1rk1/pp3pp1/4p2p/2pp3Q/7P/1BPP4/P1P2P2/R1B1K2R b KQ - 1 14,b7b5 c1h6 d8f6 h6g7 f6g7 e1e2 g7h7 a1g1 g8h8 h5f3 f7f6 g1g5
8/5p1p/6pk/2K1p3/4P3/1P3P2/5P2/8 b - - 1 37,h6g5 b3b4 h7h5 b4b5 h5h4 b5b6 h4h3 b6b7 h3h2 b7b8q h2h1q b8e5
2k3r1/Q1p4p/Bp1r2q1/8/3bb3/2R2P2/P5PP/R6K b - - 3 28,c8d7 c3c7 d7e6 a6c4 e4d5 c4d5 e6d5 a7b7 d5e5 a1e1 e5f6 g2g4 g8e8 c7e7
8/2p3p1/1b3p2/pPk1p2p/P1N1P3/2PK3P/6P1/8 w - - 2 30,c4b6 c5b6 d3c4 c7c6 b5c6 b6c6 g2g3 g7g6 g3g4 h5h4 c4d3 c6c5 d3c2 c5c4 c2d2 c4b3
8/8/4k3/p1p2p1p/2Kp1P2/PPp5/2P3PP/8 b - - 2 39,e6d6 b3b4 a5b4 a3b4 c5b4 c4d4 b4b3 d4c3 b3c2 c3c2 d6d5 c2d3
r2k3r/pppb1Rqp/2np4/8/8/N7/PPP3PP/4RQ1K b - - 10 20,g7h6 f7d7 d8d7 f1f7 d7d8 a3b5 a8c8 b5d4 c6e5 d4e6 h6e6 f7e6
8/8/4r1p1/pk3p1p/5P2/KP4P1/2R4P/8 b - - 0 43,e6c6 c2c6 b5c6 a3a4 c6b6 b3b4 a5b4 a4b4 b6c6 b4c4 c6d6 c4d4 h5h4 g3h4
8/5pk1/5n1p/P7/1P1P4/7p/6r1/R1R2K2 w - - 0 45,a5a6 f6e4 a1a3 e4d2 f1e1 h3h2 a3h3 d2f3 e1f1 g2g1 f1f2 g1c1
8/8/6p1/K1k1p3/4Pp1P/P4P2/8/8 w - - 0 43,a5a6 c5d4 a3a4 d4e3 a6b6 e3f3 a4a5 f3e3 a5a6 f4f3 a6a7 f3f2 a7a8q f2f1q
8/2p3rk/3p4/3Pp3/P3Pp2/1P1P1R2/4KQq1/8 w - - 4 39,a4a5 g2h1 f2f1 g7g2 e2e1 h1h4 f3f2 f4f3 a5a6 g2h2 a6a7 h2h1 f1h1 h4h1
8/2R2pp1/4k3/1P2P2p/8/1R3P2/5P1K/r2r4 w - - 1 28,f3f4 d1h1 h2g2 a1g1 g2f3 h1h3 f3e4 f7f5 e5f6 h3b3 f6f7 g1e1 e4d4 b3b4
8/5p1p/1p2k1p1/2p3PP/p1P1K1P1/P1P5/8/8 b - - 0 41,g6h5 g4h5 f7f6 g5f6 e6f6 e4d5 f6g5 d5c6 g5h5 c6b6 h5g4 b6c5
8/7p/8/8/6K1/2k5/5P2/8 b - - 3 73,c3d3 f2f4 d3e4 f4f5 e4d5 g4h5 d5d6 h5h6 d6e5 h6g5 h7h6 g5g6 h6h5 f5f6
r2q2k1/1p3pp1/p2p1n1p/2pP4/1PP2Pbb/P2Br2P/1BQ3PK/R4R1N w - - 5 21,h3g4 f6g4 h2g1 h4g3 h1g3 d8h4 d3h7 g8f8 b2g7 f8e8 f1e1 h4h2 g1f1 h2g3
r2r2k1/p4pp1/1p2p3/2p3PQ/3P1q2/8/PPP2P2/1K1R2R1 b - - 0 24,d8d4 d1d4 f4d4 g1h1 g7g6 h5h7 g8f8 h7h8 d4h8 h1h8 f8g7 h8a8
